Date,SKU_Key,Store_ID,Product_ID,Category,Region,Weather_Condition,Seasonality,Holiday_Promotion,Discount,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Net_Price,Competitor_Pricing,Revenue,Inventory_Value,Avg_Daily_Demand,Days_of_Cover,Reorder_Point,Below_Reorder_Point,Excess_Units,Excess_Value,Sold_Out,Stockout_Risk,Unserved_Units,Forecast_Error,Abs_Forecast_Error,Order_Requirement,Order_Gap,Stock_Status,Recommended_Action
2022-07-12,S003-P0002,S003,P0002,Clothing,South,Sunny,Autumn,0,20,294,291,136,306.6,16.9,13.52,17.15,3934.32,4968.6,172.5,1.7,258.75,0,0.0,0.0,0,1,12.6,15.6,15.6,223.5,-87.5,Healthy,MAINTAIN
2022-07-13,S003-P0002,S003,P0002,Electronics,South,Rainy,Autumn,0,15,407,173,198,174.88,74.18,63.05,73.62,10908.17,30191.26,169.89,2.4,254.84,0,0.0,0.0,0,0,0.0,1.88,1.88,102.68,95.32,Healthy,MAINTAIN
2022-07-14,S003-P0002,S003,P0002,Clothing,East,Cloudy,Winter,1,20,299,146,179,155.94,29.61,23.69,24.99,3458.45,8853.39,164.86,1.81,247.29,0,0.0,0.0,0,0,0.0,9.94,9.94,195.57,-16.57,Healthy,MAINTAIN
2022-07-15,S003-P0002,S003,P0002,Furniture,North,Sunny,Autumn,0,0,307,148,98,153.24,65.48,65.48,68.75,9691.04,20102.36,165.21,1.86,247.82,0,0.0,0.0,0,0,0.0,5.24,5.24,188.64,-90.64,Healthy,MAINTAIN
2022-07-16,S003-P0002,S003,P0002,Toys,East,Sunny,Winter,0,0,106,47,104,50.16,47.67,47.67,48.66,2240.49,5053.02,163.86,0.65,245.79,1,0.0,0.0,0,0,0.0,3.16,3.16,385.57,-281.57,Critical,REPLENISH NOW
2022-07-17,S003-P0002,S003,P0002,Clothing,West,Rainy,Spring,0,15,187,0,90,14.62,66.06,56.15,69.1,0.0,12353.22,162.04,1.15,243.05,1,0.0,0.0,0,0,0.0,14.62,14.62,299.11,-209.11,Below Reorder,REPLENISH
2022-07-18,S003-P0002,S003,P0002,Groceries,North,Snowy,Winter,0,15,60,13,26,21.83,60.69,51.59,63.58,670.62,3641.4,160.86,0.37,241.29,1,0.0,0.0,0,0,0.0,8.83,8.83,422.57,-396.57,Critical,REPLENISH NOW
2022-07-19,S003-P0002,S003,P0002,Furniture,South,Snowy,Winter,0,15,475,288,69,304.25,22.0,18.7,20.29,5385.6,10450.0,159.64,2.98,239.46,0,0.0,0.0,0,0,0.0,16.25,16.25,3.93,65.07,Healthy,MAINTAIN
2022-07-20,S003-P0002,S003,P0002,Groceries,West,Rainy,Spring,0,5,340,195,152,212.88,82.06,77.96,85.5,15201.61,27900.4,164.36,2.07,246.54,0,0.0,0.0,0,0,0.0,17.88,17.88,153.07,-1.07,Healthy,MAINTAIN
2022-07-21,S003-P0002,S003,P0002,Electronics,East,Cloudy,Winter,1,0,267,260,145,251.74,36.78,36.78,36.95,9562.8,9820.26,161.14,1.66,241.71,0,0.0,0.0,0,0,0.0,-8.26,8.26,216.43,-71.43,Healthy,MAINTAIN
2022-07-22,S003-P0002,S003,P0002,Toys,West,Rainy,Winter,0,10,466,288,159,298.52,77.01,69.31,72.66,19960.99,35886.66,163.54,2.85,245.3,0,0.0,0.0,0,0,0.0,10.52,10.52,24.61,134.39,Healthy,MAINTAIN
2022-07-23,S003-P0002,S003,P0002,Furniture,East,Snowy,Autumn,0,15,196,162,37,178.42,58.78,49.96,60.21,8094.01,11520.88,161.79,1.21,242.68,1,0.0,0.0,0,0,0.0,16.42,16.42,289.36,-252.36,Below Reorder,REPLENISH
2022-07-24,S003-P0002,S003,P0002,Toys,South,Sunny,Summer,1,10,115,63,69,58.21,28.36,25.52,31.01,1608.01,3261.4,161.86,0.71,242.79,1,0.0,0.0,0,0,0.0,-4.79,4.79,370.57,-301.57,Critical,REPLENISH NOW
2022-07-25,S003-P0002,S003,P0002,Groceries,East,Rainy,Spring,0,0,223,75,108,73.63,85.01,85.01,80.33,6375.75,18957.23,163.25,1.37,244.88,1,0.0,0.0,0,0,0.0,-1.37,1.37,266.75,-158.75,Below Reorder,REPLENISH
2022-07-26,S003-P0002,S003,P0002,Groceries,North,Rainy,Summer,0,10,451,362,85,356.86,86.88,78.19,83.43,28305.5,39182.88,173.82,2.59,260.73,0,0.0,0.0,0,0,0.0,-5.14,5.14,70.46,14.54,Healthy,MAINTAIN
2022-07-27,S003-P0002,S003,P0002,Toys,East,Rainy,Winter,0,0,67,58,38,70.02,66.71,66.71,65.4,3869.18,4469.57,172.64,0.39,258.96,1,0.0,0.0,0,1,3.02,12.02,12.02,450.93,-412.93,Critical,REPLENISH NOW
2022-07-28,S003-P0002,S003,P0002,Electronics,South,Sunny,Summer,0,20,430,188,25,205.2,25.82,20.66,22.94,3883.33,11102.6,171.61,2.51,257.41,0,0.0,0.0,0,0,0.0,17.2,17.2,84.82,-59.82,Healthy,MAINTAIN
2022-07-29,S003-P0002,S003,P0002,Electronics,West,Cloudy,Summer,1,0,171,62,55,62.1,50.8,50.8,47.35,3149.6,8686.8,168.39,1.02,252.59,1,0.0,0.0,0,0,0.0,0.1,0.1,334.18,-279.18,Below Reorder,REPLENISH
2022-07-30,S003-P0002,S003,P0002,Toys,South,Sunny,Spring,1,5,71,36,142,30.85,42.5,40.38,39.66,1453.5,3017.5,154.68,0.46,232.02,1,0.0,0.0,0,0,0.0,-5.15,5.15,393.04,-251.04,Critical,REPLENISH NOW
2022-07-31,S003-P0002,S003,P0002,Electronics,East,Sunny,Spring,0,20,232,131,22,122.91,86.56,69.25,83.89,9071.49,20081.92,157.57,1.47,236.36,1,0.0,0.0,0,0,0.0,-8.09,8.09,240.71,-218.71,Below Reorder,REPLENISH
2022-08-01,S003-P0002,S003,P0002,Groceries,East,Rainy,Autumn,0,0,253,238,174,244.92,97.01,97.01,94.87,23088.38,24543.53,157.75,1.6,236.62,0,0.0,0.0,0,0,0.0,6.92,6.92,220.25,-46.25,Healthy,MAINTAIN
2022-08-02,S003-P0002,S003,P0002,Clothing,West,Rainy,Summer,0,15,91,58,149,76.75,54.8,46.58,57.77,2701.64,4986.8,156.39,0.58,234.59,1,0.0,0.0,0,0,0.0,18.75,18.75,378.18,-229.18,Critical,REPLENISH NOW
2022-08-03,S003-P0002,S003,P0002,Groceries,West,Rainy,Spring,1,10,338,215,102,215.96,44.54,40.09,47.11,8618.49,15054.52,157.57,2.15,236.36,0,0.0,0.0,0,0,0.0,0.96,0.96,134.71,-32.71,Healthy,MAINTAIN
2022-08-04,S003-P0002,S003,P0002,Clothing,West,Rainy,Winter,0,10,149,110,105,117.78,61.02,54.92,64.34,6040.98,9091.98,152.21,0.98,228.32,1,0.0,0.0,0,0,0.0,7.78,7.78,307.64,-202.64,Critical,REPLENISH NOW
2022-08-05,S003-P0002,S003,P0002,Electronics,East,Rainy,Autumn,0,5,201,140,145,144.41,77.24,73.38,77.95,10272.92,15525.24,150.14,1.34,225.21,1,0.0,0.0,0,0,0.0,4.41,4.41,249.43,-104.43,Below Reorder,REPLENISH
2022-08-06,S003-P0002,S003,P0002,Groceries,South,Rainy,Autumn,0,5,277,247,32,261.31,93.36,88.69,92.82,21906.92,25860.72,150.36,1.84,225.54,0,0.0,0.0,0,0,0.0,14.31,14.31,174.07,-142.07,Healthy,MAINTAIN
2022-08-07,S003-P0002,S003,P0002,Clothing,West,Rainy,Winter,1,10,475,439,173,444.46,39.97,35.97,41.45,15792.15,18985.75,158.64,2.99,237.96,0,0.0,0.0,0,0,0.0,5.46,5.46,0.93,172.07,Healthy,MAINTAIN
2022-08-08,S003-P0002,S003,P0002,Electronics,North,Rainy,Winter,0,0,208,50,164,53.33,11.33,11.33,13.1,566.5,2356.64,160.11,1.3,240.16,1,0.0,0.0,0,0,0.0,3.33,3.33,272.32,-108.32,Below Reorder,REPLENISH
2022-08-09,S003-P0002,S003,P0002,Toys,North,Snowy,Spring,1,15,335,190,173,203.9,73.16,62.19,72.06,11815.34,24508.6,156.5,2.14,234.75,0,0.0,0.0,0,0,0.0,13.9,13.9,134.5,38.5,Healthy,MAINTAIN
2022-08-10,S003-P0002,S003,P0002,Electronics,North,Snowy,Summer,0,0,285,216,31,217.11,99.08,99.08,94.81,21401.28,28237.8,158.04,1.8,237.05,0,0.0,0.0,0,0,0.0,1.11,1.11,189.11,-158.11,Healthy,MAINTAIN
2022-08-11,S003-P0002,S003,P0002,Electronics,East,Rainy,Spring,1,20,136,108,143,115.77,58.62,46.9,63.52,5064.77,7972.32,156.68,0.87,235.02,1,0.0,0.0,0,0,0.0,7.77,7.77,334.04,-191.04,Critical,REPLENISH NOW
2022-08-12,S003-P0002,S003,P0002,Furniture,South,Sunny,Spring,1,15,323,175,77,176.85,59.8,50.83,55.03,8895.25,19315.4,157.64,2.05,236.46,0,0.0,0.0,0,0,0.0,1.85,1.85,149.93,-72.93,Healthy,MAINTAIN
2022-08-13,S003-P0002,S003,P0002,Furniture,North,Cloudy,Winter,0,10,308,69,173,82.38,88.26,79.43,92.55,5480.95,27184.08,158.43,1.94,237.64,0,0.0,0.0,0,0,0.0,13.38,13.38,167.29,5.71,Healthy,MAINTAIN
2022-08-14,S003-P0002,S003,P0002,Groceries,North,Snowy,Spring,0,10,168,3,175,20.85,85.87,77.28,90.46,231.85,14426.16,158.54,1.06,237.8,1,0.0,0.0,0,0,0.0,17.85,17.85,307.61,-132.61,Below Reorder,REPLENISH
2022-08-15,S003-P0002,S003,P0002,Groceries,North,Rainy,Summer,1,10,384,36,138,30.88,18.12,16.31,17.24,587.09,6958.08,159.36,2.41,239.04,0,0.0,0.0,0,0,0.0,-5.12,5.12,94.07,43.93,Healthy,MAINTAIN
2022-08-16,S003-P0002,S003,P0002,Furniture,South,Rainy,Spring,0,20,342,228,137,234.82,37.65,30.12,41.02,6867.36,12876.3,157.21,2.18,235.82,0,0.0,0.0,0,0,0.0,6.82,6.82,129.64,7.36,Healthy,MAINTAIN
2022-08-17,S003-P0002,S003,P0002,Clothing,North,Snowy,Spring,1,20,304,109,115,114.04,94.59,75.67,91.11,8248.25,28755.36,154.14,1.97,231.21,0,0.0,0.0,0,0,0.0,5.04,5.04,158.43,-43.43,Healthy,MAINTAIN
2022-08-18,S003-P0002,S003,P0002,Groceries,South,Rainy,Winter,0,0,313,175,120,181.48,83.51,83.51,86.05,14614.25,26138.63,151.11,2.07,226.66,0,0.0,0.0,0,0,0.0,6.48,6.48,140.32,-20.32,Healthy,MAINTAIN
2022-08-19,S003-P0002,S003,P0002,Electronics,North,Rainy,Summer,1,5,372,282,43,281.59,69.62,66.14,69.76,18651.2,25898.64,150.89,2.47,226.34,0,0.0,0.0,0,0,0.0,-0.41,0.41,80.68,-37.68,Healthy,MAINTAIN
2022-08-20,S003-P0002,S003,P0002,Clothing,North,Cloudy,Summer,1,0,462,158,64,148.07,46.17,46.17,44.6,7294.86,21330.54,150.75,3.06,226.12,0,9.75,450.16,0,0,0.0,-9.93,9.93,0.0,64.0,Excess,REDUCE STOCK
2022-08-21,S003-P0002,S003,P0002,Furniture,West,Cloudy,Autumn,0,5,402,375,76,381.01,45.14,42.88,49.84,16081.12,18146.28,161.89,2.48,242.84,0,0.0,0.0,0,0,0.0,6.01,6.01,83.68,-7.68,Healthy,MAINTAIN
2022-08-22,S003-P0002,S003,P0002,Electronics,South,Snowy,Winter,0,20,332,241,49,252.68,48.79,39.03,51.19,9406.71,16198.28,167.82,1.98,251.73,0,0.0,0.0,0,0,0.0,11.68,11.68,171.46,-122.46,Healthy,MAINTAIN
2022-08-23,S003-P0002,S003,P0002,Electronics,South,Cloudy,Summer,1,20,339,125,27,119.73,91.82,73.46,91.35,9182.0,31126.98,159.36,2.13,239.04,0,0.0,0.0,0,0,0.0,-5.27,5.27,139.07,-112.07,Healthy,MAINTAIN
2022-08-24,S003-P0002,S003,P0002,Furniture,West,Snowy,Summer,0,20,272,10,24,28.75,92.14,73.71,89.86,737.12,25062.08,157.64,1.73,236.46,0,0.0,0.0,0,0,0.0,18.75,18.75,200.93,-176.93,Healthy,MAINTAIN
2022-08-25,S003-P0002,S003,P0002,Electronics,West,Snowy,Summer,1,5,242,179,85,181.68,94.68,89.95,96.28,16100.33,22912.56,157.32,1.54,235.98,0,0.0,0.0,0,0,0.0,2.68,2.68,229.96,-144.96,Healthy,MAINTAIN
2022-08-26,S003-P0002,S003,P0002,Electronics,South,Rainy,Summer,0,5,176,44,136,59.33,22.32,21.2,23.19,932.98,3928.32,156.68,1.12,235.02,1,0.0,0.0,0,0,0.0,15.33,15.33,294.04,-158.04,Below Reorder,REPLENISH
2022-08-27,S003-P0002,S003,P0002,Toys,North,Snowy,Autumn,0,15,397,328,183,339.78,16.35,13.9,12.7,4558.38,6490.95,167.11,2.38,250.66,0,0.0,0.0,0,0,0.0,11.78,11.78,104.32,78.68,Healthy,MAINTAIN
2022-08-28,S003-P0002,S003,P0002,Groceries,North,Sunny,Spring,0,5,492,225,79,226.82,43.33,41.16,47.54,9261.79,21318.36,170.46,2.89,255.7,0,0.0,0.0,0,0,0.0,1.82,1.82,19.39,59.61,Healthy,MAINTAIN
2022-08-29,S003-P0002,S003,P0002,Clothing,South,Snowy,Winter,1,20,404,52,136,57.47,79.19,63.35,76.32,3294.3,31992.76,163.82,2.47,245.73,0,0.0,0.0,0,0,0.0,5.47,5.47,87.46,48.54,Healthy,MAINTAIN
2022-08-30,S003-P0002,S003,P0002,Furniture,North,Snowy,Summer,1,5,448,123,23,141.86,12.27,11.66,14.3,1433.75,5496.96,166.14,2.7,249.21,0,0.0,0.0,0,0,0.0,18.86,18.86,50.43,-27.43,Healthy,MAINTAIN
2022-08-31,S003-P0002,S003,P0002,Clothing,West,Rainy,Summer,0,10,176,102,106,109.8,32.72,29.45,30.29,3003.7,5758.72,162.11,1.09,243.16,1,0.0,0.0,0,0,0.0,7.8,7.8,310.32,-204.32,Below Reorder,REPLENISH
2022-09-01,S003-P0002,S003,P0002,Clothing,West,Sunny,Summer,0,10,137,0,162,-2.11,27.37,24.63,29.46,0.0,3749.69,158.18,0.87,237.27,1,0.0,0.0,0,0,0.0,-2.11,2.11,337.54,-175.54,Critical,REPLENISH NOW
2022-09-02,S003-P0002,S003,P0002,Toys,East,Sunny,Winter,0,5,197,115,128,128.25,62.1,59.0,57.11,6784.42,12233.7,157.29,1.25,235.93,1,0.0,0.0,0,0,0.0,13.25,13.25,274.86,-146.86,Below Reorder,REPLENISH
2022-09-03,S003-P0002,S003,P0002,Toys,East,Cloudy,Spring,0,10,104,36,46,43.51,19.89,17.9,20.29,644.44,2068.56,149.75,0.69,224.62,1,0.0,0.0,0,0,0.0,7.51,7.51,345.25,-299.25,Critical,REPLENISH NOW
2022-09-04,S003-P0002,S003,P0002,Groceries,North,Rainy,Autumn,1,15,72,43,27,62.28,13.89,11.81,16.01,507.68,1000.08,135.61,0.53,203.41,1,0.0,0.0,0,0,0.0,19.28,19.28,334.82,-307.82,Critical,REPLENISH NOW
2022-09-05,S003-P0002,S003,P0002,Toys,North,Rainy,Spring,1,0,459,266,196,276.15,25.64,25.64,28.55,6820.24,11768.76,143.32,3.2,214.98,0,29.04,744.48,0,0,0.0,10.15,10.15,0.0,196.0,Excess,REDUCE STOCK
2022-09-06,S003-P0002,S003,P0002,Clothing,West,Snowy,Winter,0,15,61,8,190,15.3,68.25,58.01,70.3,464.1,4163.25,136.82,0.45,205.23,1,0.0,0.0,0,0,0.0,7.3,7.3,349.46,-159.46,Critical,REPLENISH NOW
2022-09-07,S003-P0002,S003,P0002,Furniture,West,Sunny,Autumn,0,0,250,167,36,181.09,16.78,16.78,17.9,2802.26,4195.0,135.07,1.85,202.61,0,0.0,0.0,0,0,0.0,14.09,14.09,155.21,-119.21,Healthy,MAINTAIN
2022-09-08,S003-P0002,S003,P0002,Toys,North,Snowy,Winter,1,15,59,59,156,59.23,67.13,57.06,71.25,3366.57,3960.67,133.32,0.44,199.98,1,0.0,0.0,1,1,0.23,0.23,0.23,340.96,-184.96,Critical,REPLENISH NOW
2022-09-09,S003-P0002,S003,P0002,Clothing,East,Rainy,Spring,1,10,338,95,121,98.0,86.47,77.82,85.38,7393.18,29226.86,130.46,2.59,195.7,0,0.0,0.0,0,0,0.0,3.0,3.0,53.39,67.61,Healthy,MAINTAIN
2022-09-10,S003-P0002,S003,P0002,Furniture,South,Snowy,Autumn,0,0,81,1,48,-1.19,13.12,13.12,8.75,13.12,1062.72,128.04,0.63,192.05,1,0.0,0.0,0,0,0.0,-2.19,2.19,303.11,-255.11,Critical,REPLENISH NOW
2022-09-11,S003-P0002,S003,P0002,Groceries,South,Rainy,Autumn,0,10,102,13,174,5.5,13.23,11.91,16.81,154.79,1349.46,128.39,0.79,192.59,1,0.0,0.0,0,0,0.0,-7.5,7.5,283.18,-109.18,Critical,REPLENISH NOW
2022-09-12,S003-P0002,S003,P0002,Furniture,East,Snowy,Winter,1,15,482,108,147,112.64,72.44,61.57,72.66,6649.99,34916.08,130.96,3.68,196.45,0,89.11,6454.92,0,0,0.0,4.64,4.64,0.0,147.0,Excess,REDUCE STOCK
2022-09-13,S003-P0002,S003,P0002,Toys,West,Rainy,Spring,1,0,195,110,149,113.59,52.77,52.77,49.01,5804.7,10290.15,126.75,1.54,190.12,0,0.0,0.0,0,0,0.0,3.59,3.59,185.25,-36.25,Healthy,MAINTAIN
2022-09-14,S003-P0002,S003,P0002,Furniture,West,Snowy,Autumn,1,20,51,43,163,47.09,85.25,68.2,85.03,2932.6,4347.75,124.39,0.41,186.59,1,0.0,0.0,0,0,0.0,4.09,4.09,322.18,-159.18,Critical,REPLENISH NOW
2022-09-15,S003-P0002,S003,P0002,Furniture,East,Snowy,Winter,1,10,423,288,112,282.7,53.59,48.23,53.78,13890.53,22668.57,128.43,3.29,192.64,0,37.71,2021.11,0,0,0.0,-5.3,5.3,0.0,112.0,Excess,REDUCE STOCK
2022-09-16,S003-P0002,S003,P0002,Groceries,South,Sunny,Summer,1,10,155,2,140,0.21,26.36,23.72,24.43,47.45,4085.8,118.43,1.31,177.64,1,0.0,0.0,0,0,0.0,-1.79,1.79,200.29,-60.29,Below Reorder,REPLENISH
2022-09-17,S003-P0002,S003,P0002,Furniture,South,Sunny,Winter,1,10,222,221,26,215.52,92.68,83.41,88.8,18434.05,20574.96,120.68,1.84,181.02,0,0.0,0.0,0,0,0.0,-5.48,5.48,140.04,-114.04,Healthy,MAINTAIN
2022-09-18,S003-P0002,S003,P0002,Furniture,South,Sunny,Spring,0,10,403,245,47,257.49,36.68,33.01,35.3,8087.94,14782.04,116.04,3.47,174.05,0,54.89,2013.47,0,0,0.0,12.49,12.49,0.0,47.0,Excess,REDUCE STOCK
2022-09-19,S003-P0002,S003,P0002,Groceries,West,Sunny,Autumn,1,0,241,134,109,140.62,52.53,52.53,55.2,7039.02,12659.73,112.21,2.15,168.32,0,0.0,0.0,0,0,0.0,6.62,6.62,95.64,13.36,Healthy,MAINTAIN
2022-09-20,S003-P0002,S003,P0002,Clothing,South,Rainy,Winter,1,0,293,236,168,235.44,62.66,62.66,59.4,14787.76,18359.38,116.18,2.52,174.27,0,0.0,0.0,0,0,0.0,-0.56,0.56,55.54,112.46,Healthy,MAINTAIN
2022-09-21,S003-P0002,S003,P0002,Groceries,West,Cloudy,Winter,1,0,405,2,32,15.67,56.9,56.9,52.55,113.8,23044.5,115.89,3.49,173.84,0,57.32,3261.59,0,0,0.0,13.67,13.67,0.0,32.0,Excess,REDUCE STOCK
2022-09-22,S003-P0002,S003,P0002,Groceries,East,Snowy,Winter,0,15,381,5,136,-3.67,83.44,70.92,79.4,354.62,31790.64,109.68,3.47,164.52,0,51.96,4335.9,0,0,0.0,-8.67,8.67,0.0,136.0,Excess,REDUCE STOCK
2022-09-23,S003-P0002,S003,P0002,Groceries,East,Rainy,Winter,1,5,231,24,65,30.82,94.13,89.42,93.46,2146.16,21744.03,108.96,2.12,163.45,0,0.0,0.0,0,0,0.0,6.82,6.82,95.89,-30.89,Healthy,MAINTAIN
2022-09-24,S003-P0002,S003,P0002,Clothing,West,Cloudy,Winter,1,20,276,103,46,111.77,87.14,69.71,87.87,7180.34,24050.64,100.93,2.73,151.39,0,0.0,0.0,0,0,0.0,8.77,8.77,26.79,19.21,Healthy,MAINTAIN
2022-09-25,S003-P0002,S003,P0002,Electronics,West,Sunny,Summer,1,5,322,76,143,78.45,29.22,27.76,28.01,2109.68,9408.84,95.61,3.37,143.41,0,35.18,1027.92,0,0,0.0,2.45,2.45,0.0,143.0,Excess,REDUCE STOCK
2022-09-26,S003-P0002,S003,P0002,Electronics,North,Cloudy,Spring,0,0,258,162,96,173.49,66.82,66.82,65.3,10824.84,17239.56,99.54,2.59,149.3,0,0.0,0.0,0,0,0.0,11.49,11.49,40.61,55.39,Healthy,MAINTAIN
2022-09-27,S003-P0002,S003,P0002,Toys,North,Snowy,Winter,1,10,277,89,184,99.92,97.21,87.49,94.67,7786.52,26927.17,98.32,2.82,147.48,0,0.0,0.0,0,0,0.0,10.92,10.92,17.96,166.04,Healthy,MAINTAIN
2022-09-28,S003-P0002,S003,P0002,Toys,North,Snowy,Winter,0,0,357,204,162,222.17,39.15,39.15,40.45,7986.6,13976.55,101.96,3.5,152.95,0,51.11,2000.84,0,0,0.0,18.17,18.17,0.0,162.0,Excess,REDUCE STOCK
2022-09-29,S003-P0002,S003,P0002,Toys,North,Cloudy,Spring,0,20,209,189,185,193.02,81.11,64.89,82.74,12263.83,16951.99,108.71,1.92,163.07,0,0.0,0.0,0,0,0.0,4.02,4.02,117.14,67.86,Healthy,MAINTAIN
2022-09-30,S003-P0002,S003,P0002,Electronics,South,Sunny,Autumn,0,5,72,50,53,69.57,42.65,40.52,47.07,2025.88,3070.8,106.39,0.68,159.59,1,0.0,0.0,0,0,0.0,19.57,19.57,247.18,-194.18,Critical,REPLENISH NOW
2022-10-01,S003-P0002,S003,P0002,Toys,East,Snowy,Summer,0,15,58,40,135,30.46,17.17,14.59,15.06,583.78,995.86,106.54,0.54,159.8,1,0.0,0.0,0,0,0.0,-9.54,9.54,261.61,-126.61,Critical,REPLENISH NOW
2022-10-02,S003-P0002,S003,P0002,Electronics,East,Cloudy,Autumn,1,5,84,8,152,25.54,69.05,65.6,65.98,524.78,5800.2,105.29,0.8,157.93,1,0.0,0.0,0,0,0.0,17.54,17.54,231.86,-79.86,Critical,REPLENISH NOW
2022-10-03,S003-P0002,S003,P0002,Furniture,South,Rainy,Winter,0,15,97,15,112,8.27,74.42,63.26,77.13,948.86,7218.74,96.32,1.01,144.48,1,0.0,0.0,0,0,0.0,-6.73,6.73,191.96,-79.96,Below Reorder,REPLENISH
2022-10-04,S003-P0002,S003,P0002,Groceries,South,Sunny,Winter,0,15,451,214,106,210.25,47.43,40.32,44.09,8627.52,21390.93,103.68,4.35,155.52,0,139.96,6638.51,0,0,0.0,-3.75,3.75,0.0,106.0,Excess,REDUCE STOCK
2022-10-05,S003-P0002,S003,P0002,Groceries,West,Snowy,Spring,1,5,259,95,194,96.4,94.36,89.64,90.48,8515.99,24439.24,101.11,2.56,151.66,0,0.0,0.0,0,0,0.0,1.4,1.4,44.32,149.68,Healthy,MAINTAIN
2022-10-06,S003-P0002,S003,P0002,Toys,West,Rainy,Winter,0,15,281,262,168,260.15,67.53,57.4,65.57,15038.93,18975.93,108.36,2.59,162.54,0,0.0,0.0,0,0,0.0,-1.85,1.85,44.07,123.93,Healthy,MAINTAIN
2022-10-07,S003-P0002,S003,P0002,Furniture,South,Snowy,Summer,0,10,352,307,20,310.5,95.52,85.97,100.11,26392.18,33623.04,115.93,3.04,173.89,0,4.21,402.55,0,0,0.0,3.5,3.5,0.0,20.0,Excess,REDUCE STOCK
2022-10-08,S003-P0002,S003,P0002,Groceries,North,Sunny,Spring,0,20,87,33,188,49.62,94.44,75.55,95.28,2493.22,8216.28,117.07,0.74,175.61,1,0.0,0.0,0,0,0.0,16.62,16.62,264.21,-76.21,Critical,REPLENISH NOW
2022-10-09,S003-P0002,S003,P0002,Toys,East,Snowy,Summer,0,0,413,354,139,367.46,30.62,30.62,32.18,10839.48,12646.06,129.25,3.2,193.88,0,25.25,773.16,0,0,0.0,13.46,13.46,0.0,139.0,Excess,REDUCE STOCK
2022-10-10,S003-P0002,S003,P0002,Groceries,West,Sunny,Winter,0,15,403,371,174,379.72,57.4,48.79,57.25,18101.09,23132.2,138.64,2.91,207.96,0,0.0,0.0,0,0,0.0,8.72,8.72,12.93,161.07,Healthy,MAINTAIN
2022-10-11,S003-P0002,S003,P0002,Groceries,West,Sunny,Spring,0,0,203,28,105,36.26,19.69,19.69,22.74,551.32,3997.07,135.71,1.5,203.57,1,0.0,0.0,0,0,0.0,8.26,8.26,204.14,-99.14,Below Reorder,REPLENISH
2022-10-12,S003-P0002,S003,P0002,Toys,East,Snowy,Autumn,0,20,450,130,157,131.54,25.1,20.08,20.21,2610.4,11295.0,138.82,3.24,208.23,0,33.54,841.75,0,0,0.0,1.54,1.54,0.0,157.0,Excess,REDUCE STOCK
2022-10-13,S003-P0002,S003,P0002,Toys,North,Snowy,Winter,0,20,313,239,106,237.98,12.3,9.84,15.3,2351.76,3849.9,137.07,2.28,205.61,0,0.0,0.0,0,0,0.0,-1.02,1.02,98.21,7.79,Healthy,MAINTAIN
2022-10-14,S003-P0002,S003,P0002,Clothing,East,Rainy,Summer,0,10,481,447,84,458.08,48.59,43.73,48.05,19547.76,23371.79,152.96,3.14,229.45,0,22.11,1074.19,0,0,0.0,11.08,11.08,0.0,84.0,Excess,REDUCE STOCK
2022-10-15,S003-P0002,S003,P0002,Groceries,East,Sunny,Autumn,0,15,295,75,187,70.88,20.15,17.13,23.99,1284.56,5944.25,147.75,2.0,221.62,0,0.0,0.0,0,0,0.0,-4.12,4.12,148.25,38.75,Healthy,MAINTAIN
2022-10-16,S003-P0002,S003,P0002,Furniture,West,Cloudy,Winter,0,15,74,62,158,80.3,26.41,22.45,22.07,1391.81,1954.34,141.21,0.52,211.82,1,0.0,0.0,0,1,6.3,18.3,18.3,349.64,-191.64,Critical,REPLENISH NOW
2022-10-17,S003-P0002,S003,P0002,Groceries,West,Rainy,Autumn,1,5,121,26,69,22.91,12.6,11.97,16.93,311.22,1524.6,137.36,0.88,206.04,1,0.0,0.0,0,0,0.0,-3.09,3.09,291.07,-222.07,Critical,REPLENISH NOW
2022-10-18,S003-P0002,S003,P0002,Electronics,West,Snowy,Winter,1,15,58,55,132,52.47,78.32,66.57,73.59,3661.46,4542.56,130.89,0.44,196.34,1,0.0,0.0,0,0,0.0,-2.53,2.53,334.68,-202.68,Critical,REPLENISH NOW
2022-10-19,S003-P0002,S003,P0002,Electronics,West,Snowy,Summer,1,10,260,35,158,25.49,84.5,76.05,80.3,2661.75,21970.0,132.07,1.97,198.11,0,0.0,0.0,0,0,0.0,-9.51,9.51,136.21,21.79,Healthy,MAINTAIN
2022-10-20,S003-P0002,S003,P0002,Clothing,West,Cloudy,Spring,0,5,153,36,198,53.61,42.26,40.15,44.58,1445.29,6465.78,133.18,1.15,199.77,1,0.0,0.0,0,0,0.0,17.61,17.61,246.54,-48.54,Below Reorder,REPLENISH
2022-10-21,S003-P0002,S003,P0002,Electronics,South,Rainy,Summer,1,0,326,274,115,267.88,24.44,24.44,21.58,6696.56,7967.44,142.11,2.29,213.16,0,0.0,0.0,0,0,0.0,-6.12,6.12,100.32,14.68,Healthy,MAINTAIN
2022-10-22,S003-P0002,S003,P0002,Toys,East,Rainy,Spring,1,20,453,41,101,59.98,94.56,75.65,98.06,3101.57,42835.68,139.89,3.24,209.84,0,33.32,3150.87,0,0,0.0,18.98,18.98,0.0,101.0,Excess,REDUCE STOCK
